product_id,product_title,cat_slugs,origin_slugs,brand_slugs,ingredient_slugs,concerns_assigned,confidence,skip_reason,notes
63805,Rated Green Cold Brew Rosemary Balancing Scalp Pack 50ml,korean-beauty,south-korea,rated-green,rosemary,anti-aging-repair,MED,,L2:rosemary→anti-aging-repair
63811,Rated Green Real Shea Real Change Treatment 240ml,korean-beauty,south-korea,rated-green,,SKIP,LOW,,L4:skincare-fallback
63813,Rated Green Real Shea Butter Nourishing Shampoo 400ml,"shampoos,hair-care,hair-personal-care",south-korea,rated-green,,SKIP,SKIP,no-signal,
63821,Cerave Healing Ointment &#8211; 340 g,,usa,cerave,,SKIP,LOW,,L4:skincare-fallback
63825,Cerave Hydrating Body Wash &#8211; 296 ml,"body-wash,hair-personal-care,bath-body",usa,cerave,,dryness-hydration,MED,,"L3:""hydrating""→dryness-hydration"
63827,Cerave SA Body Wash for Rough & Bumpy Skin &#8211; 296 ml,"body-wash,hair-personal-care,bath-body",usa,cerave,,SKIP,LOW,,L4:skincare-fallback
63831,Cerave Foaming Facial Cleanser &#8211; 87 ml,,usa,cerave,,SKIP,LOW,,L4:skincare-fallback
63835,Cerave Foaming Facial Cleanser &#8211; 473 ml,,usa,cerave,,SKIP,LOW,,L4:skincare-fallback
63847,Cerave SA Cream for Rough & Bumpy Skin &#8211; 453g,,usa,cerave,,SKIP,LOW,,L4:skincare-fallback
63849,Cerave Eczema Relief Creamy Oil &#8211; 236 ml,,usa,cerave,,SKIP,LOW,,L4:skincare-fallback
63867,The Inkey List Brighten-i Eye Cream &#8211; 15ml,eye-care,uk,the-inkey-list,,SKIP,LOW,,L4:skincare-fallback
63877,The Inkey List Glycolic Acid Toner &#8211; 100 ml,toners-mists,uk,the-inkey-list,aha,acne-blemish|brightening,MED,,"L2:aha→brightening,acne-blemish"
63881,The Inkey List Polyglutamic Acid &#8211; 30 ml,,uk,the-inkey-list,,SKIP,SKIP,no-signal,
63885,The Inkey List Rosehip Oil &#8211; 30 ml,,uk,the-inkey-list,,SKIP,SKIP,no-signal,
63889,The Inkey List Lactic Acid &#8211; 30 ml,,uk,the-inkey-list,aha,acne-blemish|brightening,MED,,"L2:aha→brightening,acne-blemish"
63899,The Inkey List Oat Cleansing Balm &#8211; 150ml,"makeup-cosmetics,makeup-remover",uk,the-inkey-list,,SKIP,LOW,,L4:skincare-fallback
63903,The Inkey List Caffeine Eye Cream &#8211; 15 ml,eye-care,uk,the-inkey-list,,SKIP,LOW,,L4:skincare-fallback
63909,The INKEY List Q10 Serum 30ml,serums-ampoules-essences,uk,the-inkey-list,,SKIP,LOW,,L4:skincare-fallback
63917,Paula&#8217;s Choice Advanced Replenishing Toner 118ml,toners-mists,france,avene,,SKIP,LOW,,L4:skincare-fallback
63921,Some By Mi AHA BHA PHA Calming Body Lotion 200ml,"body-lotion,korean-beauty,hair-personal-care,bath-body",south-korea,some-by-mi,"bha,aha",acne-blemish|brightening|pores-blackheads|sensitivity,MED,,"L2:aha→brightening,acne-blemish|bha→acne-blemish,pores-blackheads + L3:""calming""→sensitivity"
63923,Cosrx Lip Sleep Special Propolis 20g,korean-beauty,south-korea,cosrx,propolis,acne-blemish|brightening,MED,,"L2:propolis→acne-blemish,brightening"
63931,Bonajour Tea Tree Scalp Refreshing Shampoo 320ml,"shampoos,hair-care,hair-personal-care",south-korea,bonajour,tea-tree,acne-blemish,MED,,L2:tea-tree→acne-blemish
63933,COSRX Full Fit Honey Sugar Lip Scrub 20g,korean-beauty,south-korea,cosrx,,SKIP,LOW,,L4:skincare-fallback
63937,Dr.Ceuracle Royal Vita Propolis 33 Capsule Eye Cream 20ml,"eye-care,korean-beauty",south-korea,drceuracle-royal-vita,propolis,acne-blemish|brightening,MED,,"L2:propolis→acne-blemish,brightening"
63943,Dr. Ceuracle PLC Vita K Liposome Oil Ampoule 50ml,"korean-beauty,serums-ampoules-essences",south-korea,dr-ceuracle,,SKIP,LOW,,L4:skincare-fallback
63949,Innisfree Olive Real Body Lotion 310ml,"body-lotion,korean-beauty,hair-personal-care,bath-body",south-korea,innisfree,,SKIP,LOW,,L4:skincare-fallback
63951,Innisfree Jeju Cherry Blossom Special Kit,"korean-beauty,emart-combos",south-korea,innisfree,,SKIP,LOW,,L4:skincare-fallback
63977,Neogen Cica Repair Snail Cream 50ml,"hand-care,korean-beauty,hair-personal-care,bath-body",south-korea,neogen,centella,acne-blemish|sensitivity,MED,,"L2:centella→sensitivity,acne-blemish"
74042,3W Clinic black Bean Vitalizing Shampoo 500ml,"shampoos,korean-beauty,hair-care,hair-personal-care",south-korea,3w-clinic,,SKIP,LOW,,L4:skincare-fallback
74048,Absolute New York Click Cover Concealer MFCC14 CC Green,"makeup-cosmetics,face-makeup",usa,absolute-new-york,,SKIP,SKIP,no-signal,
74058,Aqualogica Refresh+ Sun Kissed Vanilla Perfume Body Mist 150ml,"fragrances,hair-personal-care",india,aqualogica-refresh-sun,,SKIP,SKIP,non-skin-product,
74060,Aqualogica Refresh+ Sweet Summer Kiss Perfume Body Mist 150ml,"fragrances,hair-personal-care",india,aqualogica-refresh-sweet,,SKIP,SKIP,non-skin-product,
74068,Aqualogica Radiance+ Squishy Shower Gel with Watermelon & Niacinamide for Radiant Skin - 250ml,"body-wash,hair-personal-care,bath-body",india,aqualogica-radiance-squishy,niacinamide,brightening|hyperpigmentation|pores-blackheads,MED,,"L2:niacinamide→brightening,pores-blackheads,hyperpigmentation + L3:""radiance""→brightening"
74070,Innsaei Smooth and Silky Hair Serum 50ml,"hair-oil,hair-care,serums-ampoules-essences,hair-personal-care",bangladesh,innsaei-smooth-and,,SKIP,LOW,,L4:skincare-fallback
74072,Innsaei Niacinamide Body Lotion with Vitamin E 300ml,"body-lotion,hair-personal-care,bath-body",bangladesh,innsaei-niacinamide,"niacinamide,vitamin-e",anti-aging-repair|brightening|dryness-hydration|hyperpigmentation|pores-blackheads,MED,,"L2:niacinamide→brightening,pores-blackheads,hyperpigmentation|vitamin-e→dryness-hydration,anti-aging-repair"
74074,Innsaei Pure Radiance Body Oil 150ml,"body-oil,hair-personal-care,bath-body",bangladesh,innsaei-pure-radiance,,brightening,MED,,"L3:""radiance""→brightening"
74084,Aveeno Kids 2 In 1 Hydrating Shampoo & Conditioner 354ml,"hair-conditioners,shampoos,hair-care,hair-personal-care",usa,aveeno,,dryness-hydration,MED,,"L3:""hydrating""→dryness-hydration"
74092,Aveeno Kids Face & Body Gel Cream 227g,,usa,aveeno,,SKIP,LOW,,L4:skincare-fallback
74100,Aztec Secret Indian Healing Clay,,usa,aztec-secret,,SKIP,SKIP,no-signal,
74104,BIOAQUA Rice Raw Pulp Facial Mask Sheet 25g,,china,bioaqua,,SKIP,LOW,,L4:skincare-fallback
74116,BIOAQUA Rose Essence Brighten Skin Facial Mask 25g,serums-ampoules-essences,china,bioaqua-rose,,SKIP,LOW,,L4:skincare-fallback
74128,Japanese Cherry Blossom Daily Nourishing Body Lotion 88ml,"body-lotion,hair-personal-care,bath-body",china,laikou,,SKIP,LOW,,L4:skincare-fallback
74130,Beauty Formulas Hair Removal Wax Strips Face & Bikini Line,,uk,"beauty-formulas,beauty-glazed",,SKIP,SKIP,no-signal,
74132,Beauty Glazed Long Stay Automatic Lip Crayon - B106 ESPRESSO 1.35g,,china,beauty-glazed,,SKIP,SKIP,no-signal,
74134,Beauty Glazed Turquoise Green Liner 0.6g,,china,beauty-glazed,,SKIP,SKIP,no-signal,
74136,Beauty Glazed Long Stay Automatic Lip Crayon - B108 NUDE 1.35g,,china,beauty-glazed,,SKIP,SKIP,no-signal,
74138,Beauty Glazed Long Stay Automatic Lip Crayon - B109 BROWN 1.35g,,china,beauty-glazed,,SKIP,SKIP,no-signal,
74140,Beauty Glazed Long Stay Automatic Lip Crayon B102 DARK BROWN 1.35g,,china,beauty-glazed,,SKIP,SKIP,no-signal,
74142,Beauty Glazed Long Stay Automatic Lip Crayon-  B103 CINNAMON 1.35g,,china,beauty-glazed,,SKIP,SKIP,no-signal,
74144,Beauty Glazed Matte Liquid Lipstick (106- Plum Mauve) 2.8g,"makeup-cosmetics,lips,lipstick-tint",china,beauty-glazed,,SKIP,SKIP,non-skin-product,
74146,Beauty Glazed Matte Lipstick (107- Taro Rose) 8g,"makeup-cosmetics,lips,lipstick-tint",china,beauty-glazed,,SKIP,SKIP,non-skin-product,
74148,Beauty Glazed Matte Lipstick (112- Red Wine) 8g,"makeup-cosmetics,lips,lipstick-tint",china,beauty-glazed,,SKIP,SKIP,non-skin-product,
74152,Beauty Glazed Lip Glow Oil #101 Meet 4g,,china,beauty-glazed,,brightening,MED,,"L3:""glow""→brightening"
74154,Beauty Glazed Matte Liquid Lipstick (119- Tangerine Red) 2.8g,"makeup-cosmetics,lips,lipstick-tint",china,beauty-glazed,,SKIP,SKIP,non-skin-product,
74156,Beauty Glazed Matte Liquid Lipstick (107- Taro Rose) 2.8g,"makeup-cosmetics,lips,lipstick-tint",china,beauty-glazed,,SKIP,SKIP,non-skin-product,
74158,Beauty Glazed Soft Focus Powder Shade 102,,china,beauty-glazed,,SKIP,SKIP,no-signal,
74160,Beauty Glazed Soft Focus Powder Shade 101,,china,beauty-glazed,,SKIP,SKIP,no-signal,
74167,Beauty Glazed Lip Glow Oil #104 Love 4g,,china,beauty-glazed,,brightening,MED,,"L3:""glow""→brightening"
74173,Beauty Glazed Tint Blush #103 Stick 7g,"makeup-cosmetics,face-makeup",china,beauty-glazed,,SKIP,SKIP,non-skin-product,
74175,Beauty Glazed Tint Blush Stick #104 7g,"makeup-cosmetics,face-makeup",china,beauty-glazed,,SKIP,SKIP,non-skin-product,
74177,Beauty Glazed black Kajal Liner 0.6g,"makeup-cosmetics,eyes,mascara-eyeliner",china,beauty-glazed,,SKIP,SKIP,no-signal,
74179,Beauty Glazed Nude Kajal Liner 0.6g,"makeup-cosmetics,eyes,mascara-eyeliner",china,beauty-glazed,,SKIP,SKIP,no-signal,
74181,Beauty Glazed Matte Lipstick (116- Burgundy) 8g,"makeup-cosmetics,lips,lipstick-tint",china,beauty-glazed,,SKIP,SKIP,non-skin-product,
74183,Beauty Glazed Matte Lipstick (101- Toffee) 8g,"makeup-cosmetics,lips,lipstick-tint",china,beauty-glazed,,SKIP,SKIP,non-skin-product,
74185,Beauty Glazed Velvet Soft Mist Lipstick -112,"makeup-cosmetics,lips,lipstick-tint",china,beauty-glazed,,SKIP,SKIP,non-skin-product,
74187,Beauty Glazed Velvet Soft Mist Lipstick -110,"makeup-cosmetics,lips,lipstick-tint",china,beauty-glazed,,SKIP,SKIP,non-skin-product,
74189,Beauty Glazed Velvet Soft Mist Lipstick -109,"makeup-cosmetics,lips,lipstick-tint",china,beauty-glazed,,SKIP,SKIP,non-skin-product,
74201,Beauty Glazed Full Coverage Concealer - Color 401,"makeup-cosmetics,face-makeup",china,beauty-glazed,,SKIP,SKIP,no-signal,
74203,Beauty Glazed Softly 6 Colors Concealer Palette - 401,"makeup-cosmetics,face-makeup",china,beauty-glazed,,SKIP,SKIP,no-signal,
74205,Beauty Glazed Softly 6 Colors Concealer Palette - 402,"makeup-cosmetics,face-makeup",china,beauty-glazed,,SKIP,SKIP,no-signal,
74211,Bellflower Heartleaf Houttuynia Treatment Serum 30ml,"korean-beauty,serums-ampoules-essences",south-korea,bellflower-heartleaf-houttuynia,,SKIP,LOW,,L4:skincare-fallback
74213,Bellflower Bifida Galactomyces First Serum 30ml,"korean-beauty,serums-ampoules-essences",south-korea,bellflower-bifida-galactomyces,bifida,anti-aging-repair|sensitivity,MED,,"L2:bifida→anti-aging-repair,sensitivity"
74215,Bio Oil Specialist Skincare Oil 60ml,,south-africa,bio-oil,,SKIP,LOW,,L4:skincare-fallback
74221,Blaze O Skin Shower Gel Fruity Fling 250ml,"body-wash,hair-personal-care,bath-body",bangladesh,blaze-o-skin,,SKIP,LOW,,L4:skincare-fallback
74223,Blaze O Skin Shower Gel On An Island 250,"body-wash,hair-personal-care,bath-body",bangladesh,blaze-o-skin,,SKIP,LOW,,L4:skincare-fallback
74225,Blaze O Skin Shower Gel Bella Ciao 250ml,"body-wash,hair-personal-care,bath-body",bangladesh,blaze-o-skin,,SKIP,LOW,,L4:skincare-fallback
74227,BOB Super Curl Glamour Slim Longer Mascara 8g,"makeup-cosmetics,eyes,mascara-eyeliner",china,bob-super-curl,,SKIP,SKIP,non-skin-product,
74229,BOB Keen Black 24H Pencil Gel Eyeliner,"makeup-cosmetics,eyes,mascara-eyeliner",china,bob-keen-black,,SKIP,LOW,,L4:skincare-fallback
74237,Novale Anti Hair Fall Shampoo 200ml,"shampoos,hair-care,hair-personal-care",uk,novale-anti,,SKIP,SKIP,no-signal,
74241,Femi-Fresh Feminine Hygiene Wash 100ml,,uk,femi-fresh-feminine-hygiene,,SKIP,SKIP,no-signal,
74261,Carenel Lime Lip Night Mask 5g,korean-beauty,south-korea,carenel,,SKIP,LOW,,L4:skincare-fallback
74263,Carenel Berry Lip Night Mask 5g,korean-beauty,south-korea,carenel,,SKIP,LOW,,L4:skincare-fallback
74279,Cetaphil Baby Calendula Advanced Protection Cream 85g,,usa,cetaphil,,SKIP,LOW,,L4:skincare-fallback
74285,Clear Men Deep Cleanse Anti Dandruff Shampoo 165ml,"shampoos,hair-care,hair-personal-care",multinational,clear-men-deep,,SKIP,SKIP,no-signal,
74298,RADIANT Body Duo Buy Seravix Anti Aging Brighening Body Lotion 240ml Get 1 The Dermalix Rose Soothing Shower Gel 250ml Free,"body-lotion,body-wash,hair-personal-care,bath-body",bangladesh,dermalix,,anti-aging-repair|sensitivity,MED,,"L3:""anti aging""→anti-aging-repair|""soothing""→sensitivity"
74304,BODY CARE COMBO-1 (Skino Lavender Soothing Shower Gel 220ml + skinO Soft Care Hydrating Body Lotion 200ml ),"body-lotion,body-wash,hair-personal-care,bath-body",south-korea,skino,,dryness-hydration|sensitivity,MED,,"L3:""soothing""→sensitivity|""hydrating""→dryness-hydration"
74306,HAIR CARE COMBO-01 (SkinO Anti Hair Fall Solution Shampoo 220ml + Skino Onion Hair Oil With Onion Blackseed Hair Regrowth Oil 100ml ),"shampoos,hair-oil,hair-care,hair-personal-care",,combo-pack,,SKIP,SKIP,no-signal,
74321,SkinLife Foaming Face Wash Pump 160ml,"japanese-beauty,face-cleansers",japan,skinlife-foaming-face,,SKIP,LOW,,L4:skincare-fallback
74331,Dabo Royal Caviar Time Off Serum 35ml,"korean-beauty,serums-ampoules-essences",south-korea,dabo,,SKIP,LOW,,L4:skincare-fallback
74335,DABO Snail Sheet Mask 23g,"face-masks,korean-beauty",south-korea,dabo,,SKIP,LOW,,L4:skincare-fallback
74341,DABO Lemon Sheet Mask 23g,"face-masks,korean-beauty",south-korea,dabo,,SKIP,LOW,,L4:skincare-fallback
74343,DABO Green Tea Sheet Mask 23g,"face-masks,korean-beauty",south-korea,dabo,tea-tree,acne-blemish,MED,,L2:tea-tree→acne-blemish
74349,Dabo Sheet Mask Cucumber 23g,"face-masks,korean-beauty",south-korea,dabo,,SKIP,LOW,,L4:skincare-fallback
74357,Daiso Diet Supplement 15 Days 30 Tablet,japanese-beauty,japan,daiso-diet,,SKIP,LOW,,L4:skincare-fallback
74376,Moist Diane Extra Damage Repair Shampoo 450ml,"shampoos,hair-care,hair-personal-care",japan,moist-diane-extra,,SKIP,SKIP,no-signal,
74384,Dot and Key Watermelon Cooling Underarm Roll On- 50ml,"hair-personal-care,personal-hygiene",india,dot-key,,SKIP,SKIP,no-signal,
74392,Dove Intense Repair Shampoo For Damaged Hair 330ml,"shampoos,hair-care,hair-personal-care",usa,dove-intense,,SKIP,SKIP,no-signal,
74394,Dr. Sheth’s Mediglow Foaming Face Wash - 100ml,face-cleansers,india,dr-shethas,,brightening,MED,,"L3:""glow""→brightening"
74396,Durex Thin Feel Condoms Regular Fit 12Pcs,,uk,durex-thin-feel,,SKIP,SKIP,no-signal,
74398,Durex Play Warming Lube 100ml,,uk,durex-play-warming,,SKIP,SKIP,no-signal,
74400,Durex Play Classic H2O Lube 100ml,,uk,durex-play-classic,,SKIP,SKIP,no-signal,
74402,Durex Play Single Speed Vibrating Bullet for Women,,uk,durex-play-single,,SKIP,SKIP,no-signal,
74404,Durex KY Lubricant Jelly 100g,,uk,durex-ky-lubricant,,SKIP,SKIP,no-signal,
74406,Durex Durex Thin Feel - 12 Condoms,,uk,durex-durex-thin,,SKIP,SKIP,no-signal,
74407,Durex Durex Thin Feel - 12 Condoms,,uk,durex-durex-thin,,SKIP,SKIP,no-signal,
74409,Durex Extra Safe - 12 Condoms,,uk,durex-extra-safe,,SKIP,SKIP,no-signal,
74411,Durex Fetherlite - 12 Condoms,,uk,durex-fetherlite--,,SKIP,SKIP,no-signal,
74413,Durex Extra Thin Intense Chocolate Flavoured - 10 Condoms,,uk,durex-extra-thin,,SKIP,SKIP,no-signal,
74415,Durex Extra Dots For Extra Simulation - 3 Condoms,,uk,durex-extra-dots,,SKIP,SKIP,no-signal,
74417,Durex Extra Thin Strawberry Flavoured - 3 Condoms,,uk,durex-extra-thin,,SKIP,SKIP,no-signal,
74419,Enchanteur Gorgeous Satin Smooth Body Lotion 500ml,"body-lotion,hair-personal-care,bath-body",malaysia,enchanteur-gorgeous-satin,,SKIP,LOW,,L4:skincare-fallback
74421,Enchanteur Perfumed Body Lotion Charming 500ml,"body-lotion,fragrances,hair-personal-care,bath-body",malaysia,loson,,SKIP,SKIP,non-skin-product,
74423,Enchanteur Elegant Musk Perfumed Body Lotion 500ml,"body-lotion,fragrances,hair-personal-care,bath-body",malaysia,enchanteur-elegant-musk,,SKIP,SKIP,non-skin-product,
74425,Enchanteur Alluring Perfumed Body Lotion 500ml,"body-lotion,fragrances,hair-personal-care,bath-body",malaysia,enchanteur-alluring-perfumed,,SKIP,SKIP,non-skin-product,
74429,Essence I Love Extreme Crazy Volume Mascara 12ml,"makeup-cosmetics,eyes,serums-ampoules-essences,mascara-eyeliner",usa,essence,,SKIP,SKIP,non-skin-product,
74431,Essence Lash Princess Volume Mascara,"makeup-cosmetics,eyes,serums-ampoules-essences,mascara-eyeliner",usa,essence,,SKIP,SKIP,non-skin-product,
74433,Essence Lash Princess False Lash Effect Mascara,"makeup-cosmetics,eyes,serums-ampoules-essences,mascara-eyeliner",usa,essence,,SKIP,SKIP,non-skin-product,
74437,Everly Beauties Arch Perfection Eyebrow Pomade -Dark Brown 7g,"hair-styling-products,hair-care,hair-personal-care",uk,everly-beauties-arch,,SKIP,SKIP,no-signal,
74439,Everly Matte Me Up Lip Liner Pencil - BARE 1.5g,"makeup-cosmetics,lips,lipstick-tint",uk,everly-matte-me,,SKIP,SKIP,non-skin-product,
74441,Everly Matte Me Up Lip Liner Pencil - COIN COLLETOR 1.5g,"makeup-cosmetics,lips,lipstick-tint",uk,everly-matte-me,,SKIP,SKIP,non-skin-product,
74443,Everly Matte Me Up Lip Liner Pencil - LUSH 1.5g,"makeup-cosmetics,lips,lipstick-tint",uk,everly-matte-me,,SKIP,SKIP,non-skin-product,
74445,Everly Matte Me Up Lip Liner Pencil - Cocoa Brown 1.5g,"makeup-cosmetics,lips,lipstick-tint",uk,everly-matte-me,,SKIP,SKIP,non-skin-product,
74447,Everly Matte Me Up Lip Liner Pencil - Mocha Brown 1.5g,"makeup-cosmetics,lips,lipstick-tint",uk,everly-matte-me,,SKIP,SKIP,non-skin-product,
74449,Everly Matte Me Up Lip Liner Pencil - Night Walker 1.5g,"makeup-cosmetics,lips,lipstick-tint",uk,everly-matte-me,,SKIP,SKIP,non-skin-product,
74451,Everly Matte Me Up Lip Liner Pencil - Dark Brown 1.5g,"makeup-cosmetics,lips,lipstick-tint",uk,everly-matte-me,,SKIP,SKIP,non-skin-product,
74454,Everly Beauties Pure Matte Full Coverage Concealer & Corrector (Pure Beige),"makeup-cosmetics,face-makeup",uk,everly-beauties-pure,,pores-blackheads,MED,,"L3:""matte""→pores-blackheads"
74456,Everly Beauties Pure Matte Full Coverage Concealer & Corrector (Ivory),"makeup-cosmetics,face-makeup",uk,everly-beauties-pure,,pores-blackheads,MED,,"L3:""matte""→pores-blackheads"
74458,Farm Stay Pomegranate All-In-One Ampoule 250ml,"korean-beauty,serums-ampoules-essences",south-korea,farm-stay-pomegranate,,SKIP,LOW,,L4:skincare-fallback
74464,FAYANKOU Pure Rose Eye Mask 7.9g,,china,fayankou-pure-rose,,SKIP,LOW,,L4:skincare-fallback
74466,Fenyi Exoliating Honey Peach Scrub 3g,,china,fenyi-exoliating-honey,,SKIP,LOW,,L4:skincare-fallback
74468,Fenyi Milk Silky Scrub 3g,,china,fenyi-milk-silky,,SKIP,LOW,,L4:skincare-fallback
74472,GFORS Intense Care All In One Snail Cream 50ml,"hand-care,hair-personal-care,bath-body",bangladesh,gfors-intense-care,,SKIP,LOW,,L4:skincare-fallback
74476,Gillette Venus Oceana Women’s Disposable Razors (3s),,usa,gillette-venus-oceana,,SKIP,SKIP,non-skin-product,
74478,Gillette Venus Treasures 3 Blades Disposable 1pcs Razor,,usa,gillette-venus-treasures,,SKIP,SKIP,non-skin-product,
74480,Gillette Venus Treasures 3 Blades Disposable 3in1 Razor,,usa,gillette-venus-treasures,,SKIP,SKIP,non-skin-product,
74482,Gillette Venus Razor with Aloe Extract for Women,,usa,gillette-venus-razor,,SKIP,SKIP,non-skin-product,
74486,Groome Groome Eyebrow and Facial Razor (Pack of 2pcs),,thailand,groome-groome-eyebrow,,SKIP,SKIP,non-skin-product,
74488,Groome Eyebrow & Facial Razor Scarlet Edge ( 2pcs),,thailand,groome-eyebrow-,,SKIP,SKIP,non-skin-product,
74490,Groome Makeup Blender Sponge (Yellow),,thailand,groome-makeup-blender,,SKIP,SKIP,no-signal,
74492,Hair Got Right - Scalp - Clarifying Anti-Dandruff Shampoo 85ml,"shampoos,hair-care,hair-personal-care",south-korea,hair-got-right,,SKIP,SKIP,no-signal,
74494,HANDAIYAN Non-Sticky Matte Finish Liquid Lipstick 12pcs Set,"makeup-cosmetics,lips,lipstick-tint",china,handaiyan-non-sticky-matte,,SKIP,SKIP,non-skin-product,
74496,Handaiyan Thanks For The Love Lip Set 12pcs,,china,handaiyan-thanks-for,,SKIP,LOW,,L4:skincare-fallback
74498,Hawaa Hair Fall Avenger Oil 100ml,,bangladesh,hawaa,,SKIP,SKIP,no-signal,
74500,Herbal Essences Shampoo Love Me Longer Pomegranate Red Berries Scent 400ml,"shampoos,hair-care,serums-ampoules-essences,hair-personal-care",usa,herbal-essences,,SKIP,LOW,,L4:skincare-fallback
74502,Herbal Essences Daily Detox Clean Shampoo 400ml,"shampoos,hair-care,serums-ampoules-essences,hair-personal-care",usa,herbal-essences,,SKIP,LOW,,L4:skincare-fallback
74504,Herbal Essences Coconut Extract Hello Hydration Shampoo 400ml,"shampoos,hair-care,serums-ampoules-essences,hair-personal-care",usa,herbal-essences,,dryness-hydration,MED,,"L3:""hydration""→dryness-hydration"
74506,Herbal Essences Daily Detox Shine Shampoo 400ml,"shampoos,hair-care,serums-ampoules-essences,hair-personal-care",usa,herbal-essences,,SKIP,LOW,,L4:skincare-fallback
74508,Hojo Luminous High Sparkling Highlighter 03 10g,"makeup-cosmetics,face-makeup",china,hojo-luminous-high,,brightening,MED,,"L3:""luminous""→brightening"
